perkara_id;tanggal_putusan;jenis_perkara_nama;umur_p;umur_t;lama_pernikahan_bulan;faktor;kecamatan_p;kabupaten_p;kecamatan_t;kabupaten_t
47213;09/10/2024;Cerai Talak;28;27;41;Peselisihan dan Pertengkaran Terus Menerus;Plumpang;Kabupaten Tuban;Waru;Kabupaten Sidoarjo
45698;09/10/2024;Cerai Talak;24;30;36;Peselisihan dan Pertengkaran Terus Menerus;Driyorejo;Kabupaten Gresik;Wonoayu;Kabupaten Sidoarjo
47260;09/10/2024;Cerai Talak;35;34;47;Peselisihan dan Pertengkaran Terus Menerus;Krembung;Kabupaten Sidoarjo;Candi;Kabupaten Sidoarjo
45727;09/10/2024;Cerai Gugat;36;41;108;Peselisihan dan Pertengkaran Terus Menerus;Krian;Kabupaten Sidoarjo;Krian;Kabupaten Sidoarjo
46818;09/10/2024;Cerai Talak;51;50;135;Peselisihan dan Pertengkaran Terus Menerus;Kenjeran;Kota Surabaya;Sidoarjo;Kabupaten Sidoarjo
45561;09/10/2024;Cerai Gugat;37;48;132;Peselisihan dan Pertengkaran Terus Menerus;Sukodono;Kabupaten Sidoarjo;Waru;Kabupaten Sidoarjo
45621;10/10/2024;Cerai Gugat;32;29;47;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidoarjo;Candi;Kabupaten Sidoarjo
46433;10/10/2024;Cerai Talak;36;35;99;Peselisihan dan Pertengkaran Terus Menerus;Sidoarjo;Kabupaten Sidoarjo;Sukodono;Kabupaten Sidoarjo
47512;10/10/2024;Cerai Talak;52;49;122;Peselisihan dan Pertengkaran Terus Menerus;Tulangan;Kabupaten Sidoarjo;Gedangan;Kabupaten Sidoarjo
47351;10/10/2024;Cerai Gugat;29;31;50;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidoarjo;Buduran;Kabupaten Sidoarjo
47490;11/10/2024;Cerai Gugat;34;37;186;Peselisihan dan Pertengkaran Terus Menerus;Taman;Kabupaten Sidoarjo;Taman;Kabupaten Sidoarjo
47544;11/10/2024;Cerai Talak;28;28;48;Peselisihan dan Pertengkaran Terus Menerus;Taman;Kabupaten Sidoarjo;Taman;Kabupaten Sidoarjo
47616;14/10/2024;Cerai Gugat;34;34;67;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidoarjo;Waru;Kabupaten Sidoarjo
47361;14/10/2024;Cerai Gugat;29;29;91;Peselisihan dan Pertengkaran Terus Menerus;Sukodono;Kabupaten Sidoarjo;Jabung;Kabupaten Malang
44292;14/10/2024;Cerai Gugat;45;51;266;Peselisihan dan Pertengkaran Terus Menerus;Gedangan;Kabupaten Sidoarjo;Semampir;Kota Surabaya
47364;14/10/2024;Cerai Gugat;38;40;171;Peselisihan dan Pertengkaran Terus Menerus;Sedati;Kabupaten Sidoarjo;Kasembon;Kabupaten Malang
47366;14/10/2024;Cerai Gugat;53;50;126;Peselisihan dan Pertengkaran Terus Menerus;Tanggulangin;Kabupaten Sidoarjo;Tanggulangin;Kabupaten Sidoarjo
47371;14/10/2024;Cerai Gugat;32;33;151;Peselisihan dan Pertengkaran Terus Menerus;Sukodono;Kabupaten Sidoarjo;Sukodono;Kabupaten Sidoarjo
47380;14/10/2024;Cerai Gugat;35;46;151;Peselisihan dan Pertengkaran Terus Menerus;Buduran;Kabupaten Sidoarjo;Candi;Kabupaten Sidoarjo
46615;14/10/2024;Cerai Gugat;33;33;78;Peselisihan dan Pertengkaran Terus Menerus;Wonoayu;Kabupaten Sidoarjo;Krian;Kabupaten Sidoarjo
47387;14/10/2024;Cerai Gugat;27;29;99;Peselisihan dan Pertengkaran Terus Menerus;Krian;Kabupaten Sidoarjo;Tulakan;Kabupaten Pacitan
47136;14/10/2024;Cerai Gugat;32;34;144;Peselisihan dan Pertengkaran Terus Menerus;Sidoarjo;Kabupaten Sidoarjo;Bangil;Kabupaten Pasuruan
47138;14/10/2024;Cerai Gugat;35;40;87;Peselisihan dan Pertengkaran Terus Menerus;Waru;Kabupaten Sidoarjo;Mojosari;Kabupaten Mojokerto
47140;14/10/2024;Cerai Gugat;23;33;16;Peselisihan dan Pertengkaran Terus Menerus;Buduran;Kabupaten Sidoarjo;Karanggeneng;Kabupaten Lamongan
47404;14/10/2024;Cerai Gugat;59;55;162;Peselisihan dan Pertengkaran Terus Menerus;Prambon;Kabupaten Sidoarjo;Prambon;Kabupaten Sidoarjo
47423;14/10/2024;Cerai Talak;27;29;76;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidoarjo;Tanggulangin;Kabupaten Sidoarjo
47424;14/10/2024;Cerai Talak;60;56;120;Peselisihan dan Pertengkaran Terus Menerus;Sukodono;Kabupaten Sidoarjo;Balongbendo;Kabupaten Sidoarjo
47681;14/10/2024;Cerai Talak;39;36;192;Peselisihan dan Pertengkaran Terus Menerus;Buduran;Kabupaten Sidoarjo;Sukodono;Kabupaten Sidoarjo
47427;14/10/2024;Cerai Gugat;29;30;122;Peselisihan dan Pertengkaran Terus Menerus;Wonoayu;Kabupaten Sidoarjo;Wonoayu;Kabupaten Sidoarjo
47438;14/10/2024;Cerai Gugat;29;37;109;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidoarjo;Candi;Kabupaten Sidoarjo
47445;14/10/2024;Cerai Gugat;39;39;75;Peselisihan dan Pertengkaran Terus Menerus;Waru;Kabupaten Sidoarjo;Waru;Kabupaten Sidoarjo
47451;14/10/2024;Cerai Gugat;41;46;148;Peselisihan dan Pertengkaran Terus Menerus;Prambon;Kabupaten Sidoarjo;Sidoarjo;Kabupaten Sidoarjo
47197;14/10/2024;Cerai Talak;53;49;16;Peselisihan dan Pertengkaran Terus Menerus;Porong;Kabupaten Sidoarjo;Candi;Kabupaten Sidoarjo
47209;14/10/2024;Cerai Gugat;48;45;24;Peselisihan dan Pertengkaran Terus Menerus;Sedati;Kabupaten Sidoarjo;Sawahan;Kota Surabaya
47474;14/10/2024;Cerai Gugat;36;;250;Peselisihan dan Pertengkaran Terus Menerus;Sukodono;Kabupaten Sidoarjo;Candi;Kabupaten Sidoarjo
47237;14/10/2024;Cerai Gugat;23;31;48;Peselisihan dan Pertengkaran Terus Menerus;Gedangan;Kabupaten Sidoarjo;Gedangan;Kabupaten Sidoarjo
47498;14/10/2024;Cerai Gugat;24;32;33;Peselisihan dan Pertengkaran Terus Menerus;Sukodono;Kabupaten Sidoarjo;Taman;Kabupaten Sidoarjo
46494;14/10/2024;Cerai Talak;26;23;67;Peselisihan dan Pertengkaran Terus Menerus;Balongbendo;Kabupaten Sidoarjo;Balongbendo;Kabupaten Sidoarjo
47520;14/10/2024;Cerai Gugat;28;34;21;Peselisihan dan Pertengkaran Terus Menerus;Tulangan;Kabupaten Sidoarjo;Krembung;Kabupaten Sidoarjo
47543;14/10/2024;Cerai Gugat;30;36;47;Peselisihan dan Pertengkaran Terus Menerus;Gedangan;Kabupaten Sidoarjo;Gedangan;Kabupaten Sidoarjo
47552;14/10/2024;Cerai Gugat;27;30;71;Peselisihan dan Pertengkaran Terus Menerus;Porong;Kabupaten Sidoarjo;Jabon;Kabupaten Sidoarjo
45767;14/10/2024;Cerai Talak;33;28;119;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidoarjo;Candi;Kabupaten Sidoarjo
45515;14/10/2024;Cerai Gugat;43;44;51;Peselisihan dan Pertengkaran Terus Menerus;Taman;Kabupaten Sidoarjo;Taman;Kabupaten Sidoarjo
47568;14/10/2024;Cerai Talak;32;32;113;Peselisihan dan Pertengkaran Terus Menerus;Genteng;Kota Surabaya;Sidoarjo;Kabupaten Sidoarjo
47063;14/10/2024;Cerai Talak;37;39;46;Peselisihan dan Pertengkaran Terus Menerus;Sedati;Kabupaten Sidoarjo;Sedati;Kabupaten Sidoarjo
47179;15/10/2024;Cerai Gugat;60;61;132;Peselisihan dan Pertengkaran Terus Menerus;Waru;Kabupaten Sidoarjo;Waru;Kabupaten Sidoarjo
47712;15/10/2024;Cerai Talak;46;39;245;Peselisihan dan Pertengkaran Terus Menerus;Tanggulangin;Kabupaten Sidoarjo;Tanggulangin;Kabupaten Sidoarjo
47521;15/10/2024;Cerai Gugat;29;28;116;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidoarjo;Candi;Kabupaten Sidoarjo
45768;15/10/2024;Cerai Gugat;31;44;86;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidoarjo;Candi;Kabupaten Sidoarjo
46301;15/10/2024;Cerai Gugat;32;31;11;Peselisihan dan Pertengkaran Terus Menerus;Waru;Kabupaten Sidoarjo;Gubeng;Kota Surabaya
47094;15/10/2024;Cerai Gugat;28;29;74;Peselisihan dan Pertengkaran Terus Menerus;Tulangan;Kabupaten Sidoarjo;Jujuhan;Kabupaten Bungo
47608;15/10/2024;Cerai Gugat;28;34;86;Peselisihan dan Pertengkaran Terus Menerus;Sukodono;Kabupaten Sidoarjo;Tulangan;Kabupaten Sidoarjo
45845;16/10/2024;Cerai Gugat;37;40;218;Peselisihan dan Pertengkaran Terus Menerus;Taman;Kabupaten Sidoarjo;Taman;Kabupaten Sidoarjo
46427;16/10/2024;Cerai Talak;50;43;303;Peselisihan dan Pertengkaran Terus Menerus;Kelapa Gading;Kota Administrasi Jakarta Utara;Tulangan;Kabupaten Sidoarjo
47217;16/10/2024;Cerai Gugat;46;60;327;Peselisihan dan Pertengkaran Terus Menerus;Wonoayu;Kabupaten Sidoarjo;Taman;Kabupaten Sidoarjo
47482;16/10/2024;Cerai Gugat;34;29;16;Peselisihan dan Pertengkaran Terus Menerus;Prambon;Kabupaten Sidoarjo;Sedati;Kabupaten Sidoarjo
46473;16/10/2024;Cerai Talak;31;27;40;Peselisihan dan Pertengkaran Terus Menerus;Krembung;Kabupaten Sidoarjo;Krembung;Kabupaten Sidoarjo
47504;16/10/2024;Cerai Gugat;26;25;23;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidoarjo;Candi;Kabupaten Sidoarjo
47505;16/10/2024;Cerai Talak;44;42;183;Peselisihan dan Pertengkaran Terus Menerus;Wiyung;Kota Surabaya;Sidoarjo;Kabupaten Sidoarjo
46739;16/10/2024;Cerai Gugat;41;42;194;Peselisihan dan Pertengkaran Terus Menerus;Sidoarjo;Kabupaten Sidoarjo;Buduran;Kabupaten Sidoarjo
47509;16/10/2024;Cerai Gugat;33;38;201;Peselisihan dan Pertengkaran Terus Menerus;Taman;Kabupaten Sidoarjo;Taman;Kabupaten Sidoarjo
47514;16/10/2024;Cerai Gugat;51;57;24;Peselisihan dan Pertengkaran Terus Menerus;Wonoayu;Kabupaten Sidoarjo;Wonoayu;Kabupaten Sidoarjo
47278;16/10/2024;Cerai Gugat;29;38;126;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidoarjo;Ngronggot;Kabupaten Nganjuk
47291;16/10/2024;Cerai Gugat;42;43;173;Peselisihan dan Pertengkaran Terus Menerus;Taman;Kabupaten Sidoarjo;Taman;Kabupaten Sidoarjo
47308;16/10/2024;Cerai Talak;42;38;93;Peselisihan dan Pertengkaran Terus Menerus;Banyakan;Kabupaten Kediri;Tulangan;Kabupaten Sidoarjo
47318;16/10/2024;Cerai Gugat;26;38;109;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidoarjo;Candi;Kabupaten Sidoarjo
45791;16/10/2024;Cerai Gugat;43;42;107;Peselisihan dan Pertengkaran Terus Menerus;Taman;Kabupaten Sidoarjo;Taman;Kabupaten Sidoarjo
47583;16/10/2024;Cerai Talak;37;37;97;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidoarjo;Taman;Kabupaten Sidoarjo
47611;16/10/2024;Cerai Gugat;31;34;150;Peselisihan dan Pertengkaran Terus Menerus;Sidoarjo;Kabupaten Sidoarjo;Tulangan;Kabupaten Sidoarjo
45827;17/10/2024;Cerai Gugat;47;49;327;Peselisihan dan Pertengkaran Terus Menerus;Buduran;Kabupaten Sidoarjo;Buduran;Kabupaten Sidoarjo
47682;17/10/2024;Cerai Gugat;53;55;117;Peselisihan dan Pertengkaran Terus Menerus;Sedati;Kabupaten Sidoarjo;Sedati;Kabupaten Sidoarjo
47441;17/10/2024;Cerai Gugat;37;37;204;Peselisihan dan Pertengkaran Terus Menerus;Balongbendo;Kabupaten Sidoarjo;Tarik;Kabupaten Sidoarjo
47462;17/10/2024;Cerai Talak;38;35;99;Peselisihan dan Pertengkaran Terus Menerus;Lowokwaru;Kota Malang;Sedati;Kabupaten Sidoarjo
47724;17/10/2024;Cerai Gugat;31;29;50;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidoarjo;Porong;Kabupaten Sidoarjo
47471;17/10/2024;Cerai Gugat;43;44;254;Peselisihan dan Pertengkaran Terus Menerus;Wonoayu;Kabupaten Sidoarjo;Wonoayu;Kabupaten Sidoarjo
47731;17/10/2024;Cerai Talak;29;23;27;Peselisihan dan Pertengkaran Terus Menerus;Buduran;Kabupaten Sidoarjo;Buduran;Kabupaten Sidoarjo
47478;17/10/2024;Cerai Gugat;43;42;249;Peselisihan dan Pertengkaran Terus Menerus;Taman;Kabupaten Sidoarjo;Taman;Kabupaten Sidoarjo
47489;17/10/2024;Cerai Gugat;27;29;64;Peselisihan dan Pertengkaran Terus Menerus;Porong;Kabupaten Sidoarjo;Porong;Kabupaten Sidoarjo
47501;17/10/2024;Cerai Gugat;25;34;50;Peselisihan dan Pertengkaran Terus Menerus;Porong;Kabupaten Sidoarjo;Tanggulangin;Kabupaten Sidoarjo
47510;17/10/2024;Cerai Talak;50;46;326;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidoarjo;Tanggulangin;Kabupaten Sidoarjo
47524;17/10/2024;Cerai Gugat;20;24;35;Peselisihan dan Pertengkaran Terus Menerus;Krembung;Kabupaten Sidoarjo;Krembung;Kabupaten Sidoarjo
47537;17/10/2024;Cerai Gugat;26;29;22;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidoarjo;Taman;Kabupaten Sidoarjo
47538;17/10/2024;Cerai Gugat;35;39;127;Peselisihan dan Pertengkaran Terus Menerus;Taman;Kabupaten Sidoarjo;Taman;Kabupaten Sidoarjo
46260;17/10/2024;Cerai Gugat;54;62;406;Peselisihan dan Pertengkaran Terus Menerus;Balongbendo;Kabupaten Sidoarjo;Balongbendo;Kabupaten Sidoarjo
47558;17/10/2024;Cerai Gugat;26;;69;Peselisihan dan Pertengkaran Terus Menerus;Taman;Kabupaten Sidoarjo;Taman;Kabupaten Sidoarjo
47565;17/10/2024;Cerai Talak;34;33;122;Peselisihan dan Pertengkaran Terus Menerus;Porong;Kabupaten Sidoarjo;Porong;Kabupaten Sidoarjo
47331;17/10/2024;Cerai Gugat;34;34;144;Peselisihan dan Pertengkaran Terus Menerus;Waru;Kabupaten Sidoarjo;Lakarsantri;Kota Surabaya
45825;21/10/2024;Cerai Gugat;32;33;62;Peselisihan dan Pertengkaran Terus Menerus;Sidoarjo;Kabupaten Sidoarjo;Sidoarjo;Kabupaten Sidoarjo
45828;21/10/2024;Cerai Gugat;47;50;268;Peselisihan dan Pertengkaran Terus Menerus;Krian;Kabupaten Sidoarjo;Krian;Kabupaten Sidoarjo
47641;21/10/2024;Cerai Gugat;21;22;24;Peselisihan dan Pertengkaran Terus Menerus;Buduran;Kabupaten Sidoarjo;Sedati;Kabupaten Sidoarjo
45851;21/10/2024;Cerai Gugat;22;29;62;Peselisihan dan Pertengkaran Terus Menerus;Tulangan;Kabupaten Sidoarjo;Tulangan;Kabupaten Sidoarjo
47396;21/10/2024;Cerai Talak;32;32;17;Peselisihan dan Pertengkaran Terus Menerus;Taman;Kabupaten Sidoarjo;Taman;Kabupaten Sidoarjo
47652;21/10/2024;Cerai Gugat;47;48;324;Peselisihan dan Pertengkaran Terus Menerus;Sidoarjo;Kabupaten Sidoarjo;Candi;Kabupaten Sidoarjo
47669;21/10/2024;Cerai Gugat;51;51;122;Peselisihan dan Pertengkaran Terus Menerus;Sedati;Kabupaten Sidoarjo;Taman;Kabupaten Sidoarjo
47674;21/10/2024;Cerai Gugat;29;31;141;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidoarjo;Jabon;Kabupaten Sidoarjo
47680;21/10/2024;Cerai Gugat;46;39;46;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidoarjo;Gedangan;Kabupaten Sidoarjo
47190;21/10/2024;Cerai Talak;35;28;41;Peselisihan dan Pertengkaran Terus Menerus;Buduran;Kabupaten Sidoarjo;Wonoayu;Kabupaten Sidoarjo
47460;21/10/2024;Cerai Gugat;33;34;123;Peselisihan dan Pertengkaran Terus Menerus;Krembung;Kabupaten Sidoarjo;Sidoarjo;Kabupaten Sidoarjo
47461;21/10/2024;Cerai Gugat;32;36;113;Peselisihan dan Pertengkaran Terus Menerus;Krian;Kabupaten Sidoarjo;Taman;Kabupaten Sidoarjo
47212;21/10/2024;Cerai Talak;26;22;52;Peselisihan dan Pertengkaran Terus Menerus;Sidoarjo;Kabupaten Sidoarjo;Candi;Kabupaten Sidoarjo
47472;21/10/2024;Cerai Gugat;32;;117;Peselisihan dan Pertengkaran Terus Menerus;Balongbendo;Kabupaten Sidoarjo;Krian;Kabupaten Sidoarjo
47476;21/10/2024;Cerai Gugat;28;28;114;Peselisihan dan Pertengkaran Terus Menerus;Jabon;Kabupaten Sidoarjo;Jabon;Kabupaten Sidoarjo
47485;21/10/2024;Cerai Gugat;35;52;177;Peselisihan dan Pertengkaran Terus Menerus;Krian;Kabupaten Sidoarjo;Taman;Kabupaten Sidoarjo
47742;21/10/2024;Cerai Gugat;41;42;132;Peselisihan dan Pertengkaran Terus Menerus;Waru;Kabupaten Sidoarjo;Karang Pilang;Kota Surabaya
45695;21/10/2024;Cerai Gugat;27;33;51;Peselisihan dan Pertengkaran Terus Menerus;Waru;Kabupaten Sidoarjo;Waru;Kabupaten Sidoarjo
47745;21/10/2024;Cerai Gugat;30;32;23;Peselisihan dan Pertengkaran Terus Menerus;Wonoayu;Kabupaten Sidoarjo;Mojowarno;Kabupaten Jombang
47494;21/10/2024;Cerai Gugat;30;30;107;Peselisihan dan Pertengkaran Terus Menerus;Buduran;Kabupaten Sidoarjo;Gedangan;Kabupaten Sidoarjo
47495;21/10/2024;Cerai Gugat;30;37;102;Peselisihan dan Pertengkaran Terus Menerus;Tarik;Kabupaten Sidoarjo;Kamal;Kabupaten Bangkalan
47500;21/10/2024;Cerai Gugat;29;30;78;Peselisihan dan Pertengkaran Terus Menerus;Taman;Kabupaten Sidoarjo;Kalitidu;Kabupaten Bojonegoro
47506;21/10/2024;Cerai Gugat;24;31;99;Peselisihan dan Pertengkaran Terus Menerus;Tarik;Kabupaten Sidoarjo;Tarik;Kabupaten Sidoarjo
47511;21/10/2024;Cerai Gugat;38;45;271;Peselisihan dan Pertengkaran Terus Menerus;Tanggulangin;Kabupaten Sidoarjo;Manguharjo;Kota Madiun
47777;21/10/2024;Cerai Talak;61;58;365;Peselisihan dan Pertengkaran Terus Menerus;Sedati;Kabupaten Sidoarjo;Sedati;Kabupaten Sidoarjo
47525;21/10/2024;Cerai Gugat;31;33;21;Peselisihan dan Pertengkaran Terus Menerus;Porong;Kabupaten Sidoarjo;Krembung;Kabupaten Sidoarjo
47530;21/10/2024;Cerai Gugat;44;60;256;Peselisihan dan Pertengkaran Terus Menerus;Tanggulangin;Kabupaten Sidoarjo;Rowokangkung;Kabupaten Lumajang
47540;21/10/2024;Cerai Gugat;60;60;123;Peselisihan dan Pertengkaran Terus Menerus;Buduran;Kabupaten Sidoarjo;Semampir;Kota Surabaya
47541;21/10/2024;Cerai Gugat;50;42;49;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidoarjo;Candi;Kabupaten Sidoarjo
47547;21/10/2024;Cerai Gugat;49;50;376;Peselisihan dan Pertengkaran Terus Menerus;Prambon;Kabupaten Sidoarjo;Prambon;Kabupaten Sidoarjo
46527;21/10/2024;Cerai Talak;54;53;404;Peselisihan dan Pertengkaran Terus Menerus;Sukodono;Kabupaten Sidoarjo;Sukodono;Kabupaten Sidoarjo
47050;21/10/2024;Cerai Gugat;40;35;85;Peselisihan dan Pertengkaran Terus Menerus;Waru;Kabupaten Sidoarjo;Waru;Kabupaten Sidoarjo
47562;21/10/2024;Cerai Gugat;23;30;18;Peselisihan dan Pertengkaran Terus Menerus;Prambon;Kabupaten Sidoarjo;Tanggulangin;Kabupaten Sidoarjo
47572;21/10/2024;Cerai Gugat;38;41;237;Peselisihan dan Pertengkaran Terus Menerus;Taman;Kabupaten Sidoarjo;Taman;Kabupaten Sidoarjo
47573;21/10/2024;Cerai Gugat;37;41;206;Peselisihan dan Pertengkaran Terus Menerus;Taman;Kabupaten Sidoarjo;Waru;Kabupaten Sidoarjo
47574;21/10/2024;Cerai Talak;30;30;61;Peselisihan dan Pertengkaran Terus Menerus;Waru;Kabupaten Sidoarjo;Waru;Kabupaten Sidoarjo
47582;21/10/2024;Cerai Gugat;33;38;146;Peselisihan dan Pertengkaran Terus Menerus;Wonoayu;Kabupaten Sidoarjo;Wonoayu;Kabupaten Sidoarjo
45557;21/10/2024;Cerai Gugat;54;52;377;Peselisihan dan Pertengkaran Terus Menerus;Tulangan;Kabupaten Sidoarjo;Tulangan;Kabupaten Sidoarjo
47350;21/10/2024;Cerai Gugat;37;33;156;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidoarjo;Konang;Kabupaten Bangkalan
47614;21/10/2024;Cerai Gugat;30;35;51;Peselisihan dan Pertengkaran Terus Menerus;Gedangan;Kabupaten Sidoarjo;Neglasari;Kota Tangerang
47104;22/10/2024;Cerai Gugat;38;45;99;Peselisihan dan Pertengkaran Terus Menerus;Waru;Kabupaten Sidoarjo;Sawahan;Kota Surabaya
46613;22/10/2024;Cerai Gugat;52;62;399;Peselisihan dan Pertengkaran Terus Menerus;Porong;Kabupaten Sidoarjo;Porong;Kabupaten Sidoarjo
47639;22/10/2024;Cerai Gugat;27;29;124;Peselisihan dan Pertengkaran Terus Menerus;Krian;Kabupaten Sidoarjo;Mojosari;Kabupaten Mojokerto
47653;22/10/2024;Cerai Talak;42;39;175;Peselisihan dan Pertengkaran Terus Menerus;Sawahan;Kota Surabaya;Buduran;Kabupaten Sidoarjo
47411;22/10/2024;Cerai Gugat;40;;110;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidoarjo;Krembangan;Kota Surabaya
47414;22/10/2024;Cerai Gugat;27;28;74;Peselisihan dan Pertengkaran Terus Menerus;Sedati;Kabupaten Sidoarjo;Tambaksari;Kota Surabaya
47683;22/10/2024;Cerai Gugat;35;37;171;Peselisihan dan Pertengkaran Terus Menerus;Balongbendo;Kabupaten Sidoarjo;Balongbendo;Kabupaten Sidoarjo
45895;22/10/2024;Cerai Gugat;32;32;116;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidoarjo;Sidoarjo;Kabupaten Sidoarjo
47693;22/10/2024;Cerai Gugat;32;40;181;Peselisihan dan Pertengkaran Terus Menerus;Tarik;Kabupaten Sidoarjo;Driyorejo;Kabupaten Gresik
47702;22/10/2024;Cerai Gugat;44;46;213;Peselisihan dan Pertengkaran Terus Menerus;Waru;Kabupaten Sidoarjo;Gedangan;Kabupaten Sidoarjo
47706;22/10/2024;Cerai Gugat;44;53;70;Peselisihan dan Pertengkaran Terus Menerus;Gedangan;Kabupaten Sidoarjo;Gedangan;Kabupaten Sidoarjo
47713;22/10/2024;Cerai Talak;52;48;21;Peselisihan dan Pertengkaran Terus Menerus;Taman;Kabupaten Sidoarjo;Taman;Kabupaten Sidoarjo
47754;22/10/2024;Cerai Talak;34;27;10;Peselisihan dan Pertengkaran Terus Menerus;Wonoayu;Kabupaten Sidoarjo;Taman;Kabupaten Sidoarjo
47516;22/10/2024;Cerai Talak;41;36;137;Peselisihan dan Pertengkaran Terus Menerus;Menganti;Kabupaten Gresik;Krembung;Kabupaten Sidoarjo
45734;22/10/2024;Cerai Talak;44;38;155;Peselisihan dan Pertengkaran Terus Menerus;Jabon;Kabupaten Sidoarjo;Jabon;Kabupaten Sidoarjo
47531;22/10/2024;Cerai Gugat;41;39;209;Peselisihan dan Pertengkaran Terus Menerus;Sedati;Kabupaten Sidoarjo;Sedati;Kabupaten Sidoarjo
47789;22/10/2024;Cerai Gugat;43;49;9;Peselisihan dan Pertengkaran Terus Menerus;Krian;Kabupaten Sidoarjo;Krian;Kabupaten Sidoarjo
47535;22/10/2024;Cerai Gugat;41;39;18;Peselisihan dan Pertengkaran Terus Menerus;Sukodono;Kabupaten Sidoarjo;Gedangan;Kabupaten Sidoarjo
47280;22/10/2024;Cerai Gugat;29;30;64;Peselisihan dan Pertengkaran Terus Menerus;Krembung;Kabupaten Sidoarjo;Krembung;Kabupaten Sidoarjo
47806;22/10/2024;Cerai Talak;73;60;242;Peselisihan dan Pertengkaran Terus Menerus;Sukodono;Kabupaten Sidoarjo;Sukodono;Kabupaten Sidoarjo
47559;22/10/2024;Cerai Gugat;39;39;200;Peselisihan dan Pertengkaran Terus Menerus;Tanggulangin;Kabupaten Sidoarjo;Tulangan;Kabupaten Sidoarjo
47564;22/10/2024;Cerai Gugat;25;30;71;Peselisihan dan Pertengkaran Terus Menerus;Krian;Kabupaten Sidoarjo;Krian;Kabupaten Sidoarjo
47831;22/10/2024;Cerai Gugat;37;50;176;Peselisihan dan Pertengkaran Terus Menerus;Sukodono;Kabupaten Sidoarjo;Gedangan;Kabupaten Sidoarjo
47579;22/10/2024;Cerai Gugat;26;41;111;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidoarjo;Candi;Kabupaten Sidoarjo
47580;22/10/2024;Cerai Gugat;32;32;126;Peselisihan dan Pertengkaran Terus Menerus;Sidoarjo;Kabupaten Sidoarjo;Krian;Kabupaten Sidoarjo
47588;22/10/2024;Cerai Gugat;27;26;72;Peselisihan dan Pertengkaran Terus Menerus;Jabon;Kabupaten Sidoarjo;Jabon;Kabupaten Sidoarjo
45548;22/10/2024;Cerai Talak;45;40;239;Peselisihan dan Pertengkaran Terus Menerus;Tanggulangin;Kabupaten Sidoarjo;Tanggulangin;Kabupaten Sidoarjo
47597;22/10/2024;Cerai Gugat;40;45;58;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidoarjo;Candi;Kabupaten Sidoarjo
47601;22/10/2024;Cerai Talak;55;50;337;Peselisihan dan Pertengkaran Terus Menerus;Sedati;Kabupaten Sidoarjo;Sedati;Kabupaten Sidoarjo
47607;22/10/2024;Cerai Talak;43;41;292;Peselisihan dan Pertengkaran Terus Menerus;Wonoayu;Kabupaten Sidoarjo;Wonoayu;Kabupaten Sidoarjo
47624;23/10/2024;Cerai Gugat;42;41;245;Peselisihan dan Pertengkaran Terus Menerus;Buduran;Kabupaten Sidoarjo;Sidoarjo;Kabupaten Sidoarjo
46348;23/10/2024;Cerai Gugat;30;39;122;Peselisihan dan Pertengkaran Terus Menerus;Waru;Kabupaten Sidoarjo;Sukodono;Kabupaten Sidoarjo
46861;23/10/2024;Cerai Talak;32;27;84;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidoarjo;Buduran;Kabupaten Sidoarjo
47643;23/10/2024;Cerai Gugat;49;54;28;Peselisihan dan Pertengkaran Terus Menerus;Sidoarjo;Kabupaten Sidoarjo;Wringinanom;Kabupaten Gresik
47655;23/10/2024;Cerai Gugat;26;27;22;Peselisihan dan Pertengkaran Terus Menerus;Jabon;Kabupaten Sidoarjo;Jabon;Kabupaten Sidoarjo
